user_id,session_id,device_type,click_events,scroll_events,touch_events,keyboard_events,device_motion,time_on_page,screen_size,browser_info,language,timezone_offset,device_orientation,geolocation_city,transaction_amount,transaction_date,mouse_movement,label
user_310,session_2814,PC,5,13,0,16,0.0,26,414x896,Safari,foreign,480,portrait,Mumbai,274.98,2025-05-15 15:00:00,64,0
user_118,session_2815,PC,38,11,0,9,0.0,178,414x896,Safari,english,0,landscape,Unknown,12035.853852044243,2024-02-13 02:00:00,1035,1
user_217,session_2816,Mobile,8,1,10,5,1.58,201,1366x768,Edge,hindi,60,none,Unknown,875.9,2024-02-16 17:00:00,0,0
user_426,session_2817,Mobile,3,2,7,6,1.78,19,360x640,Safari,foreign,330,landscape,Bangalore,1488.22,2025-01-24 04:00:00,0,0
user_457,session_2818,PC,38,17,0,11,0.0,12,1920x1080,Chrome,foreign,330,none,Delhi,173.33,2025-01-16 00:00:00,1753,1
user_413,session_2819,Mobile,3,9,8,5,1.39,334,1366x768,Edge,english,-330,none,Mumbai,573.86,2024-01-19 03:00:00,0,0
user_113,session_2820,Mobile,4,1,7,5,0.69,182,1440x900,Edge,english,0,landscape,Unknown,2167.24,2024-10-29 04:00:00,0,0
user_465,session_2821,Mobile,10,3,8,3,1.19,201,1920x1080,Safari,foreign,0,none,Unknown,3203.84,2025-05-10 14:00:00,0,0
user_144,session_2822,PC,5,11,0,11,0.0,195,360x640,Safari,english,330,landscape,Unknown,1388.57,2024-02-29 18:00:00,504,0
user_25,session_2823,Mobile,6,8,10,2,1.91,70,1440x900,Edge,english,60,none,Mumbai,2907.24,2024-07-13 20:00:00,0,0
user_135,session_2824,Mobile,3,3,7,6,0.37,93,414x896,Safari,hindi,330,none,Unknown,750.26,2024-04-28 18:00:00,0,0
user_302,session_2825,Mobile,5,3,8,5,1.19,70,360x640,Firefox,english,-330,portrait,Bangalore,159.76,2025-05-17 07:00:00,0,0
user_231,session_2826,Mobile,6,6,6,7,1.16,10,1440x900,Chrome,english,60,none,Delhi,1705.79,2024-06-23 09:00:00,0,0
user_368,session_2827,PC,5,14,0,9,0.0,123,360x640,Edge,hindi,480,portrait,Bangalore,2048.72,2024-09-10 08:00:00,323,0
user_75,session_2828,PC,12,9,0,22,0.0,63,1440x900,Safari,english,0,portrait,Indore,175.48,2024-01-10 07:00:00,152,0
user_474,session_2829,PC,7,9,0,11,0.0,93,360x640,Edge,english,0,none,Unknown,200.64,2024-06-04 01:00:00,238,0
user_327,session_2830,PC,11,7,0,16,0.0,62,414x896,Firefox,english,480,none,Mumbai,2.75,2024-11-21 00:00:00,185,0
user_344,session_2831,Mobile,2,9,9,8,1.5,60,1366x768,Edge,foreign,480,landscape,Bangalore,1486.53,2024-11-08 23:00:00,0,0
user_301,session_2832,PC,6,12,0,11,0.0,16,1440x900,Safari,hindi,60,none,Bangalore,652.32,2024-02-09 01:00:00,38,0
user_451,session_2833,Mobile,0,6,9,5,0.78,29,1440x900,Safari,foreign,0,landscape,Delhi,837.6,2024-10-13 12:00:00,0,0
user_288,session_2834,Mobile,4,7,7,4,1.36,15,414x896,Safari,hindi,-330,none,Bangalore,97.9,2024-08-23 17:00:00,0,0
user_0,session_2835,PC,7,11,0,14,0.0,19,1366x768,Chrome,english,0,landscape,Bangalore,9.48,2025-01-10 04:00:00,51,0
user_146,session_2836,PC,5,17,0,19,0.0,324,360x640,Chrome,english,60,landscape,Kolkata,694.57,2024-10-01 20:00:00,768,0
user_286,session_2837,Mobile,5,6,7,8,1.3,14,1440x900,Edge,foreign,330,portrait,Indore,1717.48,2024-09-09 16:00:00,0,0
user_463,session_2838,Mobile,4,7,8,2,1.19,28,1366x768,Firefox,hindi,60,portrait,Unknown,27.24,2024-05-30 12:00:00,0,0
user_141,session_2839,PC,8,12,0,14,0.0,80,360x640,Edge,hindi,480,landscape,Indore,23.53,2025-06-30 23:00:00,196,0
user_52,session_2840,PC,32,8,0,0,0.0,84,1440x900,Firefox,hindi,60,none,Bangalore,9545.688324645525,2024-06-27 02:00:00,1787,1
user_303,session_2841,Mobile,3,3,8,6,1.98,15,1440x900,Safari,foreign,330,landscape,Indore,4275.69,2025-06-20 10:00:00,0,0
user_68,session_2842,Mobile,4,5,7,6,1.28,142,360x640,Firefox,foreign,60,landscape,Unknown,2291.04,2025-06-10 19:00:00,0,0
user_360,session_2843,PC,10,20,0,20,0.0,138,414x896,Safari,foreign,-330,portrait,Unknown,466.75,2025-04-11 13:00:00,352,0
user_89,session_2844,Mobile,6,8,7,7,1.12,24,1366x768,Edge,english,480,landscape,Kolkata,162.59,2025-06-11 23:00:00,0,0
user_445,session_2845,PC,5,12,0,19,0.0,30,1440x900,Firefox,foreign,330,landscape,Bangalore,153.6,2025-06-24 18:00:00,77,0
user_219,session_2846,PC,46,14,0,13,0.0,250,360x640,Chrome,hindi,60,portrait,Delhi,635.05,2024-10-04 20:00:00,1806,1
user_449,session_2847,PC,9,8,0,11,0.0,157,1440x900,Safari,hindi,-330,portrait,Unknown,232.48,2024-12-11 18:00:00,439,0
user_497,session_2848,PC,4,19,0,15,0.0,107,360x640,Firefox,hindi,0,none,Mumbai,391.2,2025-06-16 23:00:00,276,0
user_191,session_2849,PC,13,13,0,14,0.0,10,1440x900,Chrome,foreign,60,landscape,Unknown,666.73,2025-05-31 15:00:00,24,0
user_453,session_2850,PC,5,16,0,15,0.0,48,1920x1080,Edge,foreign,60,none,Kolkata,889.98,2025-01-29 09:00:00,107,0
user_62,session_2851,PC,4,10,0,9,0.0,73,414x896,Edge,english,0,none,Unknown,95.76,2025-03-20 06:00:00,172,0
user_72,session_2852,PC,8,7,0,11,0.0,18,1366x768,Safari,hindi,0,portrait,Indore,3142.38,2024-10-09 14:00:00,53,0
user_160,session_2853,PC,6,9,0,15,0.0,53,414x896,Chrome,hindi,-330,landscape,Mumbai,78.52,2024-08-23 16:00:00,146,0
user_168,session_2854,Mobile,2,2,11,6,1.17,82,414x896,Safari,hindi,330,none,Unknown,3905.31,2025-03-22 02:00:00,0,0
user_88,session_2855,PC,6,9,0,24,0.0,35,1366x768,Edge,foreign,60,portrait,Indore,432.58,2024-10-06 05:00:00,97,0
user_175,session_2856,PC,8,13,0,12,0.0,136,414x896,Firefox,english,480,landscape,Mumbai,434.98,2025-06-05 00:00:00,346,0
user_268,session_2857,Mobile,3,7,8,8,1.75,165,1920x1080,Firefox,english,60,landscape,Unknown,3479.14,2025-06-27 07:00:00,0,0
user_72,session_2858,Mobile,9,7,6,5,1.19,35,360x640,Firefox,english,330,none,Mumbai,1115.67,2024-10-24 08:00:00,0,0
user_244,session_2859,PC,9,13,0,23,0.0,164,1366x768,Edge,hindi,0,portrait,Mumbai,491.34,2024-10-13 03:00:00,413,0
user_76,session_2860,Mobile,9,6,7,6,0.74,10,360x640,Chrome,foreign,-330,portrait,Kolkata,1111.53,2024-11-05 20:00:00,0,0
user_158,session_2861,Mobile,5,4,6,3,1.33,163,1440x900,Chrome,english,60,landscape,Unknown,6030.73,2024-07-12 03:00:00,0,0
user_488,session_2862,Mobile,1,9,13,4,1.06,14,1920x1080,Firefox,hindi,0,portrait,Bangalore,2907.09,2024-12-24 15:00:00,0,0
user_458,session_2863,PC,10,14,0,16,0.0,10,360x640,Chrome,foreign,330,none,Unknown,383.65,2025-04-16 04:00:00,18,0
user_323,session_2864,Mobile,3,4,5,6,0.86,92,360x640,Safari,english,480,none,Delhi,76.49,2024-01-08 18:00:00,0,0
user_97,session_2865,PC,7,11,0,17,0.0,57,1366x768,Firefox,hindi,480,none,Indore,2220.46,2025-04-21 13:00:00,135,0
user_380,session_2866,Mobile,5,7,10,3,1.76,214,1440x900,Safari,english,480,none,Mumbai,190.64,2025-02-14 00:00:00,0,0
user_101,session_2867,Mobile,5,4,4,6,1.04,40,1366x768,Safari,english,0,landscape,Indore,1327.4,2025-04-06 04:00:00,0,0
user_493,session_2868,PC,5,9,0,16,0.0,30,1440x900,Edge,foreign,60,landscape,Unknown,1526.49,2024-01-28 01:00:00,73,0
user_131,session_2869,Mobile,4,5,10,7,0.44,62,1366x768,Firefox,english,0,landscape,Bangalore,440.16,2025-06-18 03:00:00,0,0
user_101,session_2870,PC,6,8,0,13,0.0,54,360x640,Firefox,foreign,330,landscape,Unknown,1257.72,2024-09-11 15:00:00,143,0
user_18,session_2871,Mobile,5,7,7,7,0.74,38,360x640,Safari,english,330,landscape,Mumbai,1161.73,2024-12-11 03:00:00,0,0
user_453,session_2872,PC,0,10,0,16,0.0,106,1920x1080,Chrome,english,60,landscape,Indore,10767.983728574949,2024-02-23 02:00:00,310,1
user_481,session_2873,PC,13,14,0,14,0.0,128,360x640,Edge,foreign,480,landscape,Mumbai,3471.01,2024-08-05 13:00:00,290,0
user_81,session_2874,PC,9,11,0,15,0.0,172,414x896,Edge,foreign,330,none,Bangalore,214.74,2024-04-08 05:00:00,438,0
user_396,session_2875,Mobile,3,2,9,4,1.64,324,360x640,Edge,hindi,480,none,Delhi,1274.09,2024-11-14 23:00:00,0,0
user_488,session_2876,PC,4,9,0,15,0.0,27,414x896,Edge,english,-330,landscape,Unknown,1183.53,2024-05-16 18:00:00,62,0
user_278,session_2877,PC,4,13,0,20,0.0,113,360x640,Safari,english,480,landscape,Delhi,1045.06,2024-06-05 21:00:00,311,0
user_338,session_2878,PC,10,12,0,9,0.0,45,414x896,Chrome,hindi,0,landscape,Unknown,744.19,2025-06-27 08:00:00,122,0
user_364,session_2879,Mobile,4,7,10,5,1.45,101,414x896,Safari,foreign,0,none,Delhi,6832.47,2024-09-20 18:00:00,0,0
user_330,session_2880,Mobile,4,5,4,5,1.31,58,360x640,Chrome,hindi,-330,portrait,Kolkata,2011.26,2024-04-25 10:00:00,0,0
user_128,session_2881,PC,7,17,0,11,0.0,457,414x896,Chrome,foreign,60,landscape,Delhi,1978.21,2024-09-26 17:00:00,1152,0
user_343,session_2882,PC,10,22,0,13,0.0,117,1920x1080,Edge,hindi,-330,landscape,Delhi,1980.47,2024-03-27 06:00:00,303,0
user_309,session_2883,PC,8,11,0,9,0.0,274,1440x900,Safari,foreign,0,landscape,Bangalore,155.67,2024-10-19 08:00:00,682,0
user_454,session_2884,PC,12,13,0,16,0.0,162,414x896,Chrome,english,0,portrait,Indore,220.53,2025-03-10 17:00:00,382,0
user_88,session_2885,PC,9,18,0,11,0.0,209,414x896,Safari,english,0,none,Unknown,271.95,2024-04-13 00:00:00,547,0
user_212,session_2886,Mobile,5,4,8,8,1.78,151,1920x1080,Safari,foreign,60,portrait,Mumbai,632.4,2024-06-16 16:00:00,0,0
user_142,session_2887,PC,13,6,0,18,0.0,55,1920x1080,Edge,foreign,60,portrait,Bangalore,685.82,2025-01-24 01:00:00,136,0
user_64,session_2888,PC,7,20,0,15,0.0,26,1366x768,Edge,hindi,480,landscape,Mumbai,447.41,2025-03-01 07:00:00,57,0
user_75,session_2889,PC,9,8,0,16,0.0,41,1440x900,Safari,hindi,330,none,Bangalore,970.91,2025-02-03 08:00:00,108,0
user_198,session_2890,Mobile,6,10,5,5,1.0,10,1366x768,Edge,english,330,landscape,Unknown,2038.89,2024-05-20 01:00:00,0,0
user_142,session_2891,Mobile,6,6,8,5,1.23,66,414x896,Safari,hindi,0,landscape,Kolkata,394.61,2024-02-08 04:00:00,0,0
user_404,session_2892,Mobile,4,4,8,5,0.58,63,1920x1080,Firefox,hindi,330,none,Mumbai,279.09,2024-10-16 05:00:00,0,0
user_402,session_2893,PC,5,18,0,15,0.0,67,414x896,Safari,hindi,330,none,Kolkata,4248.22,2024-09-15 05:00:00,182,0
user_315,session_2894,PC,11,9,0,10,0.0,328,360x640,Chrome,english,-330,portrait,Delhi,236.3,2024-03-03 23:00:00,828,0
user_92,session_2895,PC,6,17,0,22,0.0,218,1440x900,Safari,hindi,60,landscape,Mumbai,4540.51,2025-06-03 09:00:00,580,0
user_472,session_2896,PC,5,8,0,14,0.0,15,360x640,Edge,english,330,none,Bangalore,1756.55,2024-11-29 15:00:00,33,0
user_416,session_2897,Mobile,7,5,7,9,1.59,41,1920x1080,Edge,hindi,-330,landscape,Mumbai,1505.88,2025-02-10 02:00:00,0,0
user_304,session_2898,Mobile,5,9,8,4,1.02,49,1920x1080,Chrome,english,480,portrait,Bangalore,2505.24,2024-07-12 05:00:00,0,0
user_223,session_2899,Mobile,6,7,11,2,1.36,40,1920x1080,Edge,hindi,480,landscape,Delhi,108.45,2024-06-23 08:00:00,0,0
user_496,session_2900,Mobile,5,4,11,6,1.52,144,1440x900,Chrome,foreign,480,none,Indore,254.03,2024-10-25 05:00:00,0,0
user_290,session_2901,PC,7,12,0,20,0.0,66,1366x768,Edge,hindi,480,portrait,Unknown,120.39,2024-03-31 18:00:00,159,0
user_427,session_2902,Mobile,4,6,7,8,1.73,76,414x896,Chrome,hindi,330,none,Bangalore,1876.69,2024-11-23 07:00:00,0,0
user_101,session_2903,PC,8,9,0,17,0.0,172,414x896,Firefox,foreign,60,portrait,Mumbai,102.34,2024-01-23 02:00:00,435,0
user_473,session_2904,PC,9,11,0,10,0.0,147,414x896,Firefox,hindi,0,none,Delhi,2.0,2024-07-26 00:00:00,362,0
user_266,session_2905,Mobile,6,5,3,3,0.64,12,414x896,Edge,foreign,0,none,Indore,161.39,2024-10-23 16:00:00,0,0
user_354,session_2906,PC,3,14,0,11,0.0,112,414x896,Edge,foreign,0,none,Delhi,162.8,2024-06-24 21:00:00,295,0
user_455,session_2907,PC,7,19,0,15,0.0,51,1366x768,Safari,hindi,-330,landscape,Delhi,65.5,2024-09-01 08:00:00,142,0
user_109,session_2908,PC,9,12,0,13,0.0,31,360x640,Chrome,english,-330,none,Indore,765.46,2025-02-16 23:00:00,77,0
user_461,session_2909,Mobile,6,5,10,3,0.8,10,1440x900,Firefox,hindi,480,portrait,Kolkata,2996.49,2024-07-06 16:00:00,0,0
user_329,session_2910,Mobile,4,6,4,9,2.13,60,360x640,Safari,foreign,-330,portrait,Bangalore,2033.06,2024-02-05 11:00:00,0,0
user_449,session_2911,PC,4,8,0,9,0.0,39,360x640,Edge,foreign,330,landscape,Bangalore,2129.9,2024-09-07 08:00:00,104,0
user_429,session_2912,Mobile,36,7,33,5,0.71,26,414x896,Firefox,foreign,60,portrait,Unknown,72.99,2024-06-06 22:00:00,1551,1
user_264,session_2913,PC,8,12,0,19,0.0,106,414x896,Chrome,hindi,60,none,Unknown,1496.15,2025-05-09 00:00:00,260,0
user_2,session_2914,PC,9,17,0,12,0.0,132,1366x768,Safari,foreign,-330,none,Delhi,682.03,2025-04-14 04:00:00,333,0
user_84,session_2915,Mobile,7,6,3,4,1.88,25,1440x900,Safari,foreign,480,portrait,Indore,6039.67,2024-01-29 08:00:00,0,0
user_281,session_2916,Mobile,0,7,10,3,0.79,10,1920x1080,Firefox,hindi,60,portrait,Unknown,347.27,2025-02-21 12:00:00,0,0
user_327,session_2917,Mobile,9,8,7,4,0.97,169,360x640,Chrome,english,0,portrait,Delhi,367.85,2025-05-06 21:00:00,0,0
user_303,session_2918,PC,16,15,0,19,0.0,10,1920x1080,Edge,hindi,330,landscape,Mumbai,193.11,2025-01-18 14:00:00,19,0
user_449,session_2919,Mobile,3,8,9,6,1.31,248,1440x900,Chrome,hindi,-330,portrait,Kolkata,1390.09,2025-06-14 20:00:00,0,0
user_453,session_2920,Mobile,5,8,5,6,1.46,88,360x640,Chrome,english,-330,landscape,Kolkata,1070.59,2024-02-01 08:00:00,0,0
user_411,session_2921,Mobile,4,10,6,7,1.27,34,1920x1080,Edge,hindi,-330,none,Indore,490.6,2024-01-30 03:00:00,0,0
user_116,session_2922,PC,6,4,0,17,0.0,25,1920x1080,Firefox,foreign,330,none,Kolkata,1402.76,2024-02-25 05:00:00,68,0
user_220,session_2923,Mobile,4,5,11,3,1.05,10,1366x768,Safari,english,330,none,Indore,982.65,2024-09-24 05:00:00,0,0
user_153,session_2924,Mobile,5,8,7,7,0.45,24,1440x900,Firefox,hindi,-330,portrait,Bangalore,1146.23,2025-06-23 08:00:00,0,0
user_152,session_2925,PC,11,14,0,18,0.0,13,1440x900,Edge,foreign,330,portrait,Mumbai,521.25,2024-07-08 16:00:00,31,0
user_11,session_2926,PC,3,14,0,11,0.0,85,1440x900,Firefox,foreign,0,none,Mumbai,1456.27,2024-12-09 22:00:00,226,0
user_132,session_2927,PC,7,16,0,16,0.0,16,360x640,Firefox,foreign,60,none,Unknown,3550.16,2024-04-09 00:00:00,47,0
user_481,session_2928,Mobile,5,10,9,3,0.84,67,1366x768,Firefox,foreign,480,none,Indore,249.34,2024-12-17 21:00:00,0,0
user_303,session_2929,Mobile,39,6,30,6,0.88,80,414x896,Firefox,english,330,none,Bangalore,32.18,2024-12-19 23:00:00,1651,1
user_292,session_2930,Mobile,6,4,7,3,1.68,31,360x640,Safari,foreign,0,landscape,Bangalore,2865.5,2024-12-26 23:00:00,0,0
user_462,session_2931,Mobile,8,4,4,7,0.92,10,1440x900,Edge,foreign,0,none,Bangalore,2398.3,2024-08-17 14:00:00,0,0
user_299,session_2932,Mobile,2,6,7,9,2.77,600,360x640,Edge,english,-330,none,Bangalore,13112.22733462211,2024-02-29 21:00:00,0,1
user_227,session_2933,PC,9,11,0,17,0.0,10,1920x1080,Safari,foreign,480,none,Delhi,2632.82,2024-11-25 11:00:00,28,0
user_270,session_2934,PC,9,19,0,20,0.0,120,360x640,Edge,foreign,60,landscape,Delhi,1704.18,2024-01-05 15:00:00,325,0
user_42,session_2935,PC,9,10,0,14,0.0,34,360x640,Safari,hindi,330,none,Kolkata,2401.03,2025-03-06 01:00:00,97,0
user_431,session_2936,PC,7,15,0,15,0.0,143,1440x900,Chrome,foreign,330,portrait,Indore,3670.4,2024-05-14 14:00:00,332,0
user_342,session_2937,PC,12,6,0,20,0.0,50,1920x1080,Edge,english,-330,landscape,Delhi,710.26,2024-12-24 21:00:00,137,0
user_325,session_2938,Mobile,4,5,8,4,1.01,54,1440x900,Firefox,hindi,0,none,Mumbai,2442.19,2024-04-03 22:00:00,0,0
user_301,session_2939,PC,10,12,0,21,0.0,64,1920x1080,Chrome,hindi,480,portrait,Bangalore,1871.53,2024-05-25 17:00:00,122,0
user_497,session_2940,PC,8,13,0,14,0.0,112,1920x1080,Firefox,foreign,60,portrait,Indore,1300.68,2025-01-20 02:00:00,303,0
user_363,session_2941,PC,9,13,0,17,0.0,28,1920x1080,Safari,hindi,0,none,Mumbai,4203.71,2024-06-27 07:00:00,58,0
user_378,session_2942,PC,30,15,0,14,0.0,11,1440x900,Chrome,english,60,portrait,Indore,1632.48,2024-06-24 05:00:00,1934,1
user_426,session_2943,Mobile,9,6,5,3,0.65,73,1920x1080,Firefox,english,60,portrait,Indore,1324.94,2025-04-12 09:00:00,0,0
user_492,session_2944,Mobile,6,6,5,5,1.27,35,1366x768,Edge,english,480,portrait,Unknown,1308.87,2024-07-08 08:00:00,0,0
user_20,session_2945,Mobile,5,3,9,5,0.58,52,1366x768,Chrome,hindi,0,landscape,Indore,1380.77,2024-09-24 21:00:00,0,0
user_406,session_2946,PC,3,14,0,21,0.0,93,414x896,Edge,foreign,480,portrait,Bangalore,3404.76,2024-05-09 04:00:00,231,0
user_106,session_2947,Mobile,8,6,6,3,1.17,61,1366x768,Edge,foreign,-330,portrait,Unknown,503.17,2024-05-05 01:00:00,0,0
user_335,session_2948,Mobile,32,5,3,4,3.43,87,414x896,Safari,english,-330,landscape,Unknown,13476.634035302828,2024-03-05 01:00:00,1767,1
user_302,session_2949,Mobile,4,8,10,3,1.0,70,1366x768,Chrome,hindi,-330,none,Unknown,345.73,2024-08-07 03:00:00,0,0
user_116,session_2950,PC,9,10,0,22,0.0,121,1440x900,Safari,hindi,60,none,Delhi,465.16,2024-08-20 02:00:00,292,0
user_123,session_2951,Mobile,6,5,4,6,0.96,110,414x896,Safari,foreign,0,portrait,Kolkata,1595.67,2024-10-29 10:00:00,0,0
user_398,session_2952,Mobile,2,6,4,3,1.1,68,360x640,Edge,foreign,330,landscape,Indore,1092.99,2025-01-27 00:00:00,0,0
user_280,session_2953,Mobile,6,6,8,3,1.52,102,360x640,Safari,hindi,330,none,Indore,3536.18,2025-03-31 00:00:00,0,0
user_291,session_2954,Mobile,6,6,11,2,0.78,186,1366x768,Safari,foreign,-330,none,Delhi,1621.71,2024-01-10 16:00:00,0,0
user_202,session_2955,PC,9,15,0,17,0.0,50,360x640,Edge,hindi,-330,landscape,Delhi,778.41,2024-12-09 16:00:00,112,0
user_50,session_2956,Mobile,4,5,6,5,2.2,47,1366x768,Edge,english,330,none,Bangalore,217.3,2024-02-03 14:00:00,0,0
user_270,session_2957,PC,6,12,0,16,0.0,130,1366x768,Firefox,english,-330,landscape,Mumbai,130.75,2024-01-22 04:00:00,337,0
user_323,session_2958,Mobile,3,7,9,3,0.88,78,360x640,Safari,hindi,-330,portrait,Bangalore,1030.81,2025-04-26 02:00:00,0,0
user_276,session_2959,PC,11,16,0,19,0.0,10,360x640,Firefox,hindi,-330,none,Delhi,1288.55,2024-06-26 16:00:00,22,0
user_140,session_2960,PC,3,18,0,15,0.0,200,1920x1080,Safari,foreign,-330,landscape,Indore,990.07,2024-04-30 01:00:00,503,0
user_469,session_2961,PC,9,14,0,17,0.0,10,414x896,Safari,foreign,60,portrait,Indore,852.34,2025-04-30 17:00:00,21,0
user_274,session_2962,Mobile,7,3,11,6,0.95,124,1366x768,Edge,hindi,-330,landscape,Unknown,1180.4,2024-07-20 16:00:00,0,0
user_289,session_2963,PC,10,14,0,16,0.0,127,360x640,Firefox,hindi,330,portrait,Indore,800.03,2025-03-03 00:00:00,343,0
user_333,session_2964,Mobile,4,8,11,4,0.69,275,414x896,Chrome,english,0,portrait,Kolkata,98.14,2024-12-03 02:00:00,0,0
user_380,session_2965,Mobile,2,7,9,5,0.8,10,360x640,Chrome,english,480,none,Kolkata,235.52,2024-10-26 15:00:00,0,0
user_451,session_2966,PC,3,23,0,17,0.0,81,360x640,Firefox,english,330,portrait,Mumbai,185.88,2024-03-13 06:00:00,199,0
user_495,session_2967,PC,13,12,0,17,0.0,50,1920x1080,Firefox,hindi,0,none,Mumbai,636.23,2024-03-02 01:00:00,106,0
user_372,session_2968,PC,11,13,0,12,0.0,36,1366x768,Edge,english,330,landscape,Indore,111.8,2024-02-07 17:00:00,90,0
user_51,session_2969,Mobile,4,6,7,7,1.4,10,1366x768,Firefox,foreign,-330,portrait,Mumbai,551.37,2024-11-15 20:00:00,0,0
user_493,session_2970,Mobile,4,9,6,2,0.2,74,1440x900,Firefox,english,330,landscape,Mumbai,140.94,2024-09-14 23:00:00,0,0
user_26,session_2971,PC,5,13,0,9,0.0,58,1920x1080,Edge,english,-330,none,Indore,1134.62,2025-05-05 07:00:00,163,0
user_156,session_2972,PC,11,6,0,22,0.0,10,414x896,Edge,foreign,480,none,Delhi,3785.91,2024-12-31 09:00:00,25,0
user_238,session_2973,Mobile,4,3,11,4,1.63,85,1920x1080,Chrome,foreign,330,landscape,Delhi,1640.96,2024-08-24 13:00:00,0,0
user_155,session_2974,Mobile,4,4,9,4,1.53,120,414x896,Firefox,hindi,330,landscape,Kolkata,131.23,2024-11-03 21:00:00,0,0
user_290,session_2975,Mobile,8,7,7,5,1.14,131,1366x768,Chrome,hindi,480,landscape,Kolkata,80.16,2025-05-18 21:00:00,0,0
user_135,session_2976,Mobile,6,5,15,5,1.0,212,1440x900,Firefox,english,60,none,Bangalore,2298.03,2024-12-22 03:00:00,0,0
user_143,session_2977,PC,4,13,0,14,0.0,47,1440x900,Chrome,foreign,0,portrait,Bangalore,115.99,2025-05-31 13:00:00,120,0
user_105,session_2978,PC,9,10,0,19,0.0,275,1366x768,Firefox,english,480,portrait,Unknown,3867.42,2024-10-10 05:00:00,748,0
user_419,session_2979,PC,15,11,0,12,0.0,180,360x640,Safari,hindi,330,portrait,Delhi,367.73,2025-04-14 11:00:00,445,0
user_157,session_2980,PC,4,17,0,14,0.0,31,1920x1080,Firefox,foreign,-330,none,Kolkata,1001.81,2024-10-06 11:00:00,77,0
user_145,session_2981,PC,5,6,0,14,0.0,15,1440x900,Safari,foreign,0,none,Mumbai,903.92,2025-06-08 21:00:00,44,0
user_1,session_2982,PC,8,8,0,13,0.0,51,360x640,Edge,english,480,landscape,Delhi,2409.94,2024-07-17 16:00:00,115,0
user_432,session_2983,PC,11,9,0,11,0.0,46,414x896,Chrome,english,330,none,Kolkata,650.38,2024-12-12 02:00:00,124,0
user_76,session_2984,Mobile,1,8,6,3,0.98,77,1440x900,Edge,foreign,60,portrait,Kolkata,527.13,2025-03-10 09:00:00,0,0
user_131,session_2985,Mobile,2,4,8,3,1.89,78,414x896,Edge,hindi,0,portrait,Indore,1100.77,2024-09-19 07:00:00,0,0
user_89,session_2986,Mobile,6,7,8,5,1.49,124,360x640,Chrome,hindi,0,portrait,Bangalore,953.46,2024-01-03 08:00:00,0,0
user_344,session_2987,Mobile,7,7,7,5,0.72,64,414x896,Firefox,foreign,330,portrait,Delhi,2426.91,2025-02-11 23:00:00,0,0
user_349,session_2988,PC,8,9,0,12,0.0,10,360x640,Firefox,english,480,portrait,Delhi,2381.9,2024-11-27 05:00:00,20,0
user_458,session_2989,Mobile,2,4,8,5,0.66,175,414x896,Firefox,foreign,0,portrait,Mumbai,1303.88,2024-08-28 11:00:00,0,0
user_262,session_2990,PC,10,17,0,17,0.0,33,1920x1080,Edge,english,480,portrait,Kolkata,5919.69,2025-03-26 00:00:00,80,0
user_350,session_2991,Mobile,6,5,10,4,0.63,319,1440x900,Firefox,hindi,330,landscape,Bangalore,2729.72,2025-01-14 23:00:00,0,0
user_107,session_2992,PC,7,9,0,15,0.0,11,1440x900,Safari,foreign,0,landscape,Bangalore,449.02,2025-05-18 21:00:00,29,0
user_73,session_2993,Mobile,2,8,8,5,2.0,285,360x640,Firefox,english,0,none,Mumbai,91.55,2024-07-29 21:00:00,0,0
user_38,session_2994,PC,8,12,0,16,0.0,10,414x896,Safari,foreign,0,none,Mumbai,17293.669750244502,2025-04-10 12:00:00,24,1
user_396,session_2995,PC,8,12,0,14,0.0,23,1366x768,Edge,english,-330,none,Kolkata,360.84,2024-02-06 06:00:00,55,0
user_158,session_2996,Mobile,1,8,18,7,1.23,10,1440x900,Edge,hindi,60,portrait,Delhi,1575.57,2024-04-26 08:00:00,0,0
user_70,session_2997,PC,18,18,0,20,0.0,109,414x896,Edge,hindi,330,none,Delhi,260.44,2025-05-19 09:00:00,265,0
user_446,session_2998,Mobile,4,11,11,5,0.56,170,414x896,Edge,foreign,330,none,Indore,2733.96,2024-01-13 09:00:00,0,0
user_311,session_2999,Mobile,41,12,35,5,4.17,51,1920x1080,Safari,english,-330,landscape,Delhi,556.2,2024-12-15 04:00:00,1943,1
user_240,session_3000,Mobile,35,4,3,0,3.01,237,1366x768,Edge,foreign,0,portrait,Mumbai,11846.491857206798,2024-03-27 02:00:00,1677,1
user_425,session_3001,Mobile,2,5,9,6,1.75,80,1440x900,Safari,hindi,480,portrait,Delhi,5409.335178724556,2025-06-20 03:00:00,0,1
user_444,session_3002,Mobile,4,9,6,7,1.51,89,1920x1080,Edge,english,-330,landscape,Bangalore,2041.16,2024-11-09 07:00:00,0,0
